code,name,name_en,kind,parent,in_path,latitude,longitude,source
ir-w117103375,سرچشمه,,street,ir-r20216242,True,31.899304,54.402736,osm:w117103375
ir-danesh-amooz-square-2,دانش آموز,Danesh Amooz Square,street,ir-javan,True,31.848374,54.346665,osm:w117103387
ir-w117103413,بلواردانشگاه,,street,ir-shahidan-ashraf,True,31.838634,54.369529,osm:w117103413
ir-shahid-jokar-2,شهید موحدین(جوکار),Shahid Jokar,street,ir-eyshabad,True,31.872693,54.32589,osm:w117103430
ir-kashani-4,آیت الله علاقه بند,Kashani,street,ir-15-khordad,True,31.848107,54.385035,osm:w117103438
ir-w117103445,محمدکاظم طباطبایی یزدی,,street,ir-emem-shahr,True,31.900584,54.334294,osm:w117103445
ir-w117103447,معراج(کارتن سازی),,street,ir-kheyrabad-2,True,31.872141,54.317709,osm:w117103447
ir-w117103502,ولایت,,street,ir-azad-shahr-2,True,31.86557,54.305614,osm:w117103502
ir-w117103513,امام حسین,,street,ir-r15924666,True,31.867284,54.403878,osm:w117103513
ir-w117103514,بلواردانشگاه,,street,ir-r8687942,True,31.839501,54.356008,osm:w117103514
ir-w117103517,شهیدان ادهمی,,street,ir-r20216238,True,31.905558,54.380399,osm:w117103517
ir-ladan-2,لادن غربی,Ladan,street,ir-r20216200,True,31.873501,54.379954,osm:w117103551
ir-saberyazdi-boulevard-3,صابر یزدی,Saberyazdi Boulevard,street,ir-zangi,True,31.915692,54.379277,osm:w117103552
ir-w117103558,مهر,,street,ir-teravat,True,31.825199,54.360184,osm:w117103558
ir-w117103563,شهید خلیل حسن بیگی,,street,ir-shahid-abedi,True,31.883327,54.329008,osm:w117103563
ir-w117133898,شهید قندی,,street,ir-edalat-2,True,31.832113,54.378334,osm:w117133898
ir-isargaran-3,ایثارگران,Isargaran,street,ir-abshahi,True,31.858934,54.374926,osm:w117133902
ir-w117133911,حضرت قاسم,,street,ir-qasembad,True,31.854758,54.353079,osm:w117133911
ir-ostad-chiti,استاد چیتی,Ostad Chiti,street,ir-eyshabad,True,31.872142,54.333332,osm:w117133914
ir-w117133918,مادر,,street,ir-kooye-feyziye,True,31.848123,54.373526,osm:w117133918
ir-felestin-boulevard-2,فلسطین,Felestin Boulevard,street,ir-javan,True,31.848816,54.352947,osm:w117133919
ir-ferdowsi-boulevard-5,فردوسی,Ferdowsi Boulevard,street,ir-shahrak-daneshgah-2,True,31.853235,54.351643,osm:w117133924
ir-w117133925,کاج,,street,ir-edalat-2,True,31.830076,54.38288,osm:w117133925
ir-w117133927,بوستان,,street,ir-javad-al-aemeh,True,31.829502,54.366967,osm:w117133927
ir-w117133929,صیاد شیرازی,,street,ir-javad-al-aemeh,True,31.827225,54.370342,osm:w117133929
ir-w117133931,جهاد,,street,ir-pasdaran-4,True,31.829438,54.382078,osm:w117133931
ir-w117133937,آذر یزدی,,street,ir-ahrestan,True,31.876405,54.340155,osm:w117133937
ir-ferdowsi-boulevard-6,فردوسی,Ferdowsi Boulevard,street,ir-qasembad,True,31.850394,54.3488,osm:w117133938
ir-w117133944,صحرا,,street,ir-r20216200,True,31.870227,54.386613,osm:w117133944
ir-w117133946,منتظر فرج,,street,ir-kooye-feyziye,True,31.847063,54.371165,osm:w117133946
ir-w117133947,منتظر فرج,,street,ir-pardis-daneshgah-yazd,True,31.844009,54.36546,osm:w117133947
ir-w117133948,آذر یزدی,,street,ir-amir-almomenin,True,31.878417,54.347279,osm:w117133948
ir-ferdowsi-boulevard-7,فردوسی,Ferdowsi Boulevard,street,ir-javan,True,31.850303,54.348867,osm:w117133952
ir-w117133971,صیاد شیرازی,,street,ir-farhang-5,True,31.822167,54.363917,osm:w117133971
ir-w117133974,شهید قندی,,street,ir-pasdaran-4,True,31.822599,54.383313,osm:w117133974
ir-w117133977,کاج,,street,ir-pasdaran-4,True,31.828954,54.384113,osm:w117133977
ir-w117133983,امام موسی صدر,,street,ir-qasembad,True,31.851465,54.34987,osm:w117133983
ir-w1172327271,شهید روزبهانی,,street,ir-oshtorinan-town,True,34.016911,48.646238,osm:w1172327271
ir-w117239212,نماز,,street,ir-r11714360,True,29.4254,55.688011,osm:w117239212
ir-w1173681548,گلها,,street,ir-r17232169,True,32.612491,51.603494,osm:w1173681548
ir-janbazan-street-12,جانبازان,Janbazan Street,street,ir-farahabad,True,32.622233,51.626142,osm:w1173681555
ir-ayineh-khaneh-boulevard-3,آیینه خانه,Ayineh Khaneh Boulevard,street,ir-barberry-garden,True,32.642558,51.667248,osm:w1173681560
ir-rasht-qazvin-2,رشت - قزوین,Rasht - Qazvin,street,ir-chahar-rah-kanal,True,37.158639,49.664959,osm:w1173688479
ir-qazvin-rasht,قزوین - رشت,Qazvin - Rasht,street,ir-chahar-rah-kanal,True,37.166726,49.663052,osm:w1173688481
ir-w1173862650,گیل,,street,ir-sha-dehsar,True,37.218986,50.000987,osm:w1173862650
ir-w1173871422,تقاطع سیدالشهدا علیه السلام,,street,ir-madani-borough,True,34.835011,48.543477,osm:w1173871422
ir-rasht-to-anzali-road,رشت - انزلی,Rasht to Anzali Road,street,ir-eistgah-sakhteman,True,37.34999,49.632342,osm:w1175186306
ir-rasht-to-anzali-road-2,رشت - انزلی,Rasht to Anzali Road,street,ir-r8689240,True,37.326709,49.632286,osm:w1175186308
ir-w1175186692,انزلی - رشت,,street,ir-r8689240,True,37.325757,49.631577,osm:w1175186692
ir-w1175250047,انقلاب,,street,ir-w1251079108,True,28.93254,53.320416,osm:w1175250047
ir-samadiyeh-labbaf-3,شهید صمدیه لباف,Samadiyeh Labbaf,street,ir-r16717525,True,32.669826,51.612987,osm:w1176223484
ir-kohandezh-ashrafi-esfahani-8,کهندژ (اشرفی اصفهانی),Kohandezh (Ashrafi Esfahani),street,ir-r16717525,True,32.673899,51.608074,osm:w1176223485
ir-w1176223488,شهید بختیاری,,street,ir-zajan,True,32.678396,51.603362,osm:w1176223488
ir-w1176223489,شاهد,,street,ir-zajan,True,32.683707,51.608672,osm:w1176223489
ir-w1176223491,ایثار,,street,ir-mashadeh,True,32.684968,51.608057,osm:w1176223491
ir-w1176223497,اعتصامی,,street,ir-limjir,True,32.692944,51.607876,osm:w1176223497
ir-w1176520240,پرستار,,street,ir-namjo,True,37.267646,49.590285,osm:w1176520240
ir-w1177825113,دکتر حکیم زاده,,street,ir-esteghamate-2,True,37.257843,49.564095,osm:w1177825113
ir-kohandezh-ashrafi-esfahani-9,کهندژ (اشرفی اصفهانی),Kohandezh (Ashrafi Esfahani),street,ir-soudan,True,32.673409,51.60848,osm:w1178018559
ir-w1178514450,کندرو بزرگراه امام خمینی,,street,ir-zamin-shahri,True,34.822014,48.541744,osm:w1178514450
ir-w1178516540,۲۶,,street,ir-district-3-7,True,34.704459,50.852194,osm:w1178516540
ir-w1178516542,گمرک,,street,ir-district-3-7,True,34.704894,50.851457,osm:w1178516542
ir-w1179606055,آزادی,,street,ir-r17231444,True,32.717779,51.721952,osm:w1179606055
ir-w118023450,کمربندی سیرجان,,street,ir-r11714349,True,29.443131,55.64441,osm:w118023450
ir-w1180375675,آزادی ۱۸,,street,ir-r17341402,True,36.897694,54.069165,osm:w1180375675
ir-w118110226,ولیعصر,,street,ir-r11714370,True,29.46255,55.683092,osm:w118110226
ir-w118110359,کمربندی سیرجان,,street,ir-r11714356,True,29.418037,55.685141,osm:w118110359
ir-w118110363,نیروی دریایی,,street,ir-r11714368,True,29.469248,55.692803,osm:w118110363
ir-w1181591686,کندرو بزرگراه امام خمینی,,street,ir-old-way-ghasem-abad,True,34.822884,48.539383,osm:w1181591686
ir-w1181812783,الغدیر,,street,ir-r17352190,True,37.949089,47.553545,osm:w1181812783
ir-22-4,کسری (22 شرقی),,street,ir-r17353421,True,31.823353,49.859002,osm:w1182172225
ir-w1182859120,کشوری ,,street,ir-r17231411,True,32.596988,51.740645,osm:w1182859120
ir-w1183613234,گلستان,,street,ir-r17526274,True,32.267021,48.387212,osm:w1183613234
ir-w1183742605,معلم,,street,ir-w384016395,True,37.946482,46.059994,osm:w1183742605
ir-w1183871529,کاشانی,,street,ir-enghelab-5,True,36.837285,54.459451,osm:w1183871529
ir-w1183871532,کاشانی,,street,ir-modares,True,36.837184,54.459858,osm:w1183871532
ir-w1183871533,گلشهر شمالی,,street,ir-motahhari-jonubi,True,36.833148,54.455673,osm:w1183871533
ir-w1183871534,دانش,,street,ir-kuye-alimohammadi,True,36.83338,54.453994,osm:w1183871534
ir-w1183871537,کنارگذر کلانتری,,street,ir-kuye-keshavarz,True,36.847299,54.409887,osm:w1183871537
ir-w118436500,امام رضا,,street,ir-r11714372,True,29.467144,55.664638,osm:w118436500
ir-w118458216,آزادی,,street,ir-r16463801,True,27.209841,60.695833,osm:w118458216
ir-w118458221,جمهوری,,street,ir-r16463801,True,27.203169,60.685648,osm:w118458221
ir-w118458223,فارابی,,street,ir-r16463801,True,27.207869,60.680691,osm:w118458223
ir-w118458226,هنرمندان,,street,ir-r16463801,True,27.201169,60.700759,osm:w118458226
ir-w118458227,امام خمینی,,street,ir-r16463801,True,27.208791,60.697803,osm:w118458227
ir-w118458230,شهید مالکی جنوبی,,street,ir-r16463801,True,27.201767,60.692475,osm:w118458230
ir-w118458232,معلم,,street,ir-r16463801,True,27.204477,60.685804,osm:w118458232
ir-w118458233,آزادی جنوبی,,street,ir-r16463801,True,27.205797,60.695642,osm:w118458233
ir-w118458237,بلوچ,,street,ir-r16463801,True,27.202324,60.678051,osm:w118458237
ir-w118458260,آزادی شمالی - شهید قاسم سلیمانی,,street,ir-r16463801,True,27.219487,60.699397,osm:w118458260
ir-w118458263,فلکه ۲۲ بهمن,,street,ir-r16463801,True,27.214419,60.697937,osm:w118458263
ir-w118458271,جوانان,,street,ir-r16463801,True,27.209391,60.699473,osm:w118458271
ir-w118461400,درزاده,,street,ir-r16463801,True,27.198045,60.69768,osm:w118461400
ir-w118461403,مکران,,street,ir-r16463801,True,27.215569,60.694991,osm:w118461403
ir-w118461404,ابوذر,,street,ir-r16463801,True,27.213328,60.687583,osm:w118461404
ir-w118461407,قدس,,street,ir-r16463801,True,27.197769,60.683211,osm:w118461407
ir-azadi-square-34,آزادی,Azadi Square,street,ir-r17231277,True,32.622798,51.665046,osm:w1184990711
ir-amir-kabir-boulevard-6,امیر کبیر,Amir Kabir Boulevard,street,ir-r8818609,True,30.285327,57.012755,osm:w118502303
ir-w118502312,باقرآباد,,street,ir-r8818635,True,30.242243,57.013799,osm:w118502312
ir-w118502323,پل فرهنگیان,,street,ir-r8818635,True,30.275215,57.029871,osm:w118502323
ir-w1185083461,کنار گذر بزرگراه شهدای صفه,,street,ir-r17231348,True,32.59082,51.669336,osm:w1185083461
ir-marnan-street-3,مارنان,Marnan Street,street,ir-jolfa-2,True,32.63807,51.642763,osm:w1185083465
ir-ale-mohamad-2,آل محمد,Ale Mohamad,street,ir-r12691844,True,32.705499,51.681271,osm:w1185265133
ir-golestan-28,گلستان,Golestan,street,ir-r12691851,True,32.720203,51.7038,osm:w1185265139
ir-golestan-29,گلستان,Golestan,street,ir-r13406345,True,32.719894,51.702491,osm:w1185265140
ir-w1185265143,حج,,street,ir-r13406344,True,32.721117,51.68886,osm:w1185265143
ir-w1185265154,غرضی,,street,ir-r13406345,True,32.726208,51.688885,osm:w1185265154
ir-w1185265373,جهان‌پهلوان حسین رضا‌زاده,,street,ir-r20197238,True,38.22852,48.273296,osm:w1185265373
ir-eshraq-street-2,اشراق شمالی,Eshraq Street,street,ir-r12691844,True,32.706058,51.680003,osm:w1185496876
ir-yadegar-e-emam-expressway-11,یادگار امام,Yadegar-e- Emam Expressway,street,ir-r8818635,True,30.266804,57.043445,osm:w118588362
ir-motahari-8,شهید مطهری,Motahari,street,ir-r8818635,True,30.275812,57.06058,osm:w118588378
ir-khorramshahr-boulevard-2,خرمشهر,KhorramShahr Boulevard,street,ir-r8818635,True,30.27587,57.045525,osm:w118588448
ir-w1187018761,فاتحان نبل و الزهرا,,street,ir-gill,True,37.234816,49.627256,osm:w1187018761
ir-w1187099298,آیت الله خامنه ای,,street,ir-r17351849,True,33.44244,49.465522,osm:w1187099298
ir-w1187537976,شهید علیپور,,street,ir-w1251077542,True,28.974117,53.198368,osm:w1187537976
ir-w1187539504,ولایت شرقی,,street,ir-w1251077542,True,28.960068,53.222617,osm:w1187539504
ir-velayat-boulevard-17,کنارگذر ولایت,Velayat boulevard,street,ir-koy-jahadgaran,True,33.514525,48.353346,osm:w1188973113
ir-velayat-boulevard-18,کنارگذر ولایت,Velayat boulevard,street,ir-qiu,True,33.515362,48.353434,osm:w1188973114
ir-w1189083447,جلالی,,street,ir-w625040529,True,34.796995,48.504158,osm:w1189083447
ir-w1189607023,ملارد,,street,ir-district-2-6,True,35.765108,51.003191,osm:w1189607023
ir-w1189798897,زیرگذر یادگار امام,,street,ir-district-2-8,True,34.624234,50.837834,osm:w1189798897
ir-shahid-ansari-4,شهید انصاری,Shahid Ansari,street,ir-taleghani-4,True,36.265465,50.003088,osm:w1190364965
ir-w1191359379,رشد ۱۳,,street,ir-shahrak-daneshgah,True,31.299816,48.608744,osm:w1191359379
ir-w1191758152,انقلاب,,street,ir-shahrdary,True,37.275165,49.588366,osm:w1191758152
ir-w1191758153,انقلاب,,street,ir-chelekhane,True,37.275137,49.588747,osm:w1191758153
ir-w1191774299,خردمند,,street,ir-r13406344,True,32.724738,51.68255,osm:w1191774299
ir-w1191774309,سعدی غربی,,street,ir-r13406343,True,32.718322,51.678807,osm:w1191774309
ir-w1191774313,ساکت,,street,ir-r13406344,True,32.724679,51.680897,osm:w1191774313
ir-w119182293,اسکله,,street,ir-r17349180,True,38.412434,48.874819,osm:w119182293
ir-w119182305,خرمشهر,,street,ir-r17349180,True,38.413396,48.877463,osm:w119182305
ir-w119182308,حافظ,,street,ir-r17349180,True,38.426737,48.862847,osm:w119182308
ir-w119182312,امام خمینی,,street,ir-r17349180,True,38.438253,48.870967,osm:w119182312
ir-w119182314,رستمیان,,street,ir-r17349180,True,38.417607,48.867394,osm:w119182314
ir-w119182316,نماز,,street,ir-r17349180,True,38.4218,48.869487,osm:w119182316
ir-w119182320,شهید رجایی,,street,ir-r17349180,True,38.418,48.875253,osm:w119182320
ir-w119182323,پرستار,,street,ir-r17349180,True,38.411521,48.872628,osm:w119182323
ir-w119182339,فارابی,,street,ir-r17349180,True,38.42223,48.873156,osm:w119182339
ir-w119182382,سفیر امید,,street,ir-r17349180,True,38.423273,48.879273,osm:w119182382
ir-w119182417,شهدای گمنام,,street,ir-r17349180,True,38.404482,48.867258,osm:w119182417
ir-w119182421,مرزداران,,street,ir-r17349180,True,38.444016,48.867994,osm:w119182421
ir-w119182435,فرهنگیان,,street,ir-r17349180,True,38.411173,48.872112,osm:w119182435
ir-w119182446,ملت,,street,ir-r17349180,True,38.421704,48.876118,osm:w119182446
ir-w119182454,سرخابی,,street,ir-r17349180,True,38.418126,48.873911,osm:w119182454
ir-w119182459,کوی پاسداران,,street,ir-r17349180,True,38.411648,48.872698,osm:w119182459
ir-w119182472,بندر,,street,ir-r17349180,True,38.438368,48.875061,osm:w119182472
ir-w119182475,جمهوری اسلامی,,street,ir-r17349180,True,38.433213,48.878087,osm:w119182475
ir-w119182478,شهید حاجی عباسی,,street,ir-r17349180,True,38.437637,48.871864,osm:w119182478
ir-w119182485,ولیعصر,,street,ir-r17349180,True,38.424653,48.869724,osm:w119182485
ir-dr-shariati,دکتر شریعتی,Dr.Shariati,street,ir-r17349180,True,38.431057,48.871149,osm:w119182513
ir-w119182525,معاد,,street,ir-r17349180,True,38.422084,48.86358,osm:w119182525
ir-w119299345,عرفان,,street,ir-koye-erfan,True,37.315221,49.599068,osm:w119299345
ir-w119299347,فرودگاه,,street,ir-kooyakh,True,37.320996,49.621812,osm:w119299347
ir-w1193017349,بهشتی,,street,ir-zone-1-nasirabad,True,35.605119,51.160537,osm:w1193017349
ir-w1193076440,پلیس,,street,ir-r15100601,True,32.194655,51.491968,osm:w1193076440
ir-w1193276715,عمار ۱,,street,ir-esteghamat-1,True,37.268539,49.562323,osm:w1193276715
ir-w1193283716,سرباز وطن,,street,ir-phase-2,True,29.834233,52.43616,osm:w1193283716
ir-w1193283720,مأذون قشقایی,,street,ir-phase-2,True,29.835309,52.437597,osm:w1193283720
ir-w1193332268,خسرو آباد,,street,ir-manzarieh,True,31.944419,51.864635,osm:w1193332268
ir-arak-s-airport-road,فرودگاه,Arak's Airport Road,street,ir-district-1-8,True,34.099079,49.752411,osm:w119359584
ir-w1193680181,نبوت ۱۵,,street,ir-r11714362,True,29.43335,55.702293,osm:w1193680181
ir-shahid-alikhani-square-4,شهید علیخانی,Shahid Alikhani Square,street,ir-baharestan-3,True,32.714366,51.661379,osm:w1193844394
ir-razmandegan-street-3,رزمندگان,Razmandegan Street,street,ir-kojan,True,32.702738,51.635835,osm:w1193844398
ir-w1194211190,امام حسین,,street,ir-zajan,True,32.683258,51.601184,osm:w1194211190
ir-w1194211199,شریف شرقی,,street,ir-kojan,True,32.693182,51.626555,osm:w1194211199
ir-w1194247417,شهید مهدی ربانی,,street,ir-r17232497,True,32.647887,51.786507,osm:w1194247417
ir-roshandasht-2,شهید عباس نیلفروشان,Roshandasht,street,ir-r21175182,True,32.603444,51.768579,osm:w1194924309
ir-w1194924321,بهار,,street,ir-shahrak-zayandehrood,True,32.608056,51.770555,osm:w1194924321
ir-w1196997314,چمران ۲۵,,street,ir-khaje-atta,True,27.184524,56.306856,osm:w1196997314
ir-w119718409,شهید سلیمانی,,street,ir-r8818559,True,30.302732,57.05954,osm:w119718409
ir-w119718905,بلوارشهید مفتح,,street,ir-r8818559,True,30.313298,57.063526,osm:w119718905
ir-shahid-ismail-haniyeh-street-2,شهید اسماعیل هنیه,Shahid Ismail Haniyeh Street,street,ir-r8818559,True,30.304665,57.069783,osm:w119719122
ir-w119719123,ارتش,,street,ir-r8818559,True,30.302068,57.064275,osm:w119719123
ir-shahid-soleimani-boulevard-2,شهید سپهبد سلیمانی,Shahid Soleimani Boulevard,street,ir-r8818559,True,30.306272,57.067437,osm:w119719124
ir-w119723725,قلعه,,street,ir-r11558739,True,30.284808,57.078302,osm:w119723725
ir-adib-boulevard,ادیب,Adib Boulevard,street,ir-r8818644,True,30.277323,57.083915,osm:w119723751
ir-pirouzi-boulevard,پیروزی,Pirouzi Boulevard,street,ir-r11558739,True,30.285264,57.080429,osm:w119723762
ir-ibn-sina-street-2,ابن سینا,Ibn sina Street,street,ir-r11558739,True,30.294909,57.071393,osm:w119723767
ir-w119724517,ورزش,,street,ir-r8818559,True,30.307285,57.062613,osm:w119724517
ir-w119724542,شهید نمازیان,,street,ir-r8818609,True,30.302174,57.059161,osm:w119724542
ir-w119724561,جامی شمالی,,street,ir-r8818609,True,30.300192,57.059651,osm:w119724561
ir-w1197269770,نسیم شمال,,street,ir-rah-ahan-3,True,36.244972,50.000382,osm:w1197269770
ir-w119730021,نامجو ۵ - شهید لاری نجفی,,street,ir-r8818609,True,30.293856,57.05435,osm:w119730021
ir-w119760495,فرهنگ,,street,ir-r8842991,True,29.10998,58.33184,osm:w119760495
