id,name,name_en,code,kind,parent_id/id,in_path,latitude,longitude,source
place_r6555007,شهرستان خوی,Khoy County,ir-khoy-county,county,place_r241593,False,38.643073,44.766398,osm:r6555007
place_r6555008,شهرستان داراب,Darab County,ir-darab-county,county,place_r255446,False,28.483284,55.058146,osm:r6555008
place_r6555009,شهرستان دالاهو,Dalahu County,ir-dalahu-county,county,place_r241037,False,34.384098,46.275429,osm:r6555009
place_r6555010,شهرستان دامغان,Damghan County,ir-damghan-county,county,place_r241474,False,35.380659,54.359375,osm:r6555010
place_r6555011,شهرستان داورزن,Davarzan County,ir-davarzan-county,county,place_r537657,False,36.305362,57.070896,osm:r6555011
place_r6555012,شهرستان درمیان,Darmian County,ir-darmian-county,county,place_r537658,False,32.943717,60.147723,osm:r6555012
place_r6555014,شهرستان درگز,Dargaz County,ir-dargaz-county,county,place_r537657,False,37.339969,59.076549,osm:r6555014
place_r6555015,شهرستان دزفول,Dezful County,ir-dezful-county,county,place_r3661581,False,32.485326,48.746001,osm:r6555015
place_r6555016,شهرستان دشت آزادگان,Dasht-e-Azadegan County,ir-dasht-e-azadegan-county,county,place_r3661581,False,31.739841,48.041723,osm:r6555016
place_r6555017,شهرستان دشتستان,Dashtestan County,ir-dashtestan-county,county,place_province-ir-18,False,29.224686,51.376305,osm:r6555017
place_r6555018,شهرستان دشتی,Dashti County,ir-dashti-county,county,place_province-ir-18,False,28.402591,51.646709,osm:r6555018
place_r6555019,شهرستان دلفان,Delfan County,ir-delfan-county,county,place_r229893,False,34.10535,47.838129,osm:r6555019
place_r6555020,شهرستان دلیجان,Delijan County,ir-delijan-county,county,place_r229958,False,34.036537,50.785904,osm:r6555020
place_r6555021,شهرستان دلگان,Dalagan County,ir-dalagan-county,county,place_r537693,False,27.417637,59.521085,osm:r6555021
place_r6555022,شهرستان دماوند,Damavand County,ir-damavand-county,county,place_r537701,False,35.618121,52.184096,osm:r6555022
place_r6555023,شهرستان دنا,Dena County,ir-dena-county,county,place_r241478,False,31.04247,51.210383,osm:r6555023
place_r6555024,شهرستان دهاقان,Dehaqan County,ir-dehaqan-county,county,place_r241475,False,32.012252,51.600676,osm:r6555024
place_r6555026,شهرستان دهگلان,Dehgolan County,ir-dehgolan-county,county,place_r241546,False,35.32515,47.355371,osm:r6555026
place_r6555027,شهرستان چگنی,Chegeni county,ir-chegeni-county,county,place_r229893,False,33.606035,47.964049,osm:r6555027
place_r6555028,شهرستان دورود,Dorud County,ir-dorud-county,county,place_r229893,False,33.518255,49.119403,osm:r6555028
place_r6555029,شهرستان دیلم,Deylam County,ir-deylam-county,county,place_province-ir-18,False,29.841506,50.129524,osm:r6555029
place_r6555030,شهرستان دیواندره,Divandarreh County,ir-divandarreh-county,county,place_r241546,False,35.972483,46.945848,osm:r6555030
place_r6555031,شهرستان دیر,Deyr County,ir-deyr-county,county,place_province-ir-18,False,27.847545,51.585307,osm:r6555031
place_r6555032,شهرستان رابر,Rabor County,ir-rabor-county,county,place_r229593,False,29.188994,56.991245,osm:r6555032
place_r6555033,شهرستان راز و جرگلان,Raz and Jargalan County,ir-raz-and-jargalan-county,county,place_r225444,False,38.060972,57.043392,osm:r6555033
place_r6555034,شهرستان رامسر,Ramsar County,ir-ramsar-county,county,place_r269900,False,36.842139,50.587302,osm:r6555034
place_r6555035,شهرستان رامشیر,Ramshir County,ir-ramshir-county,county,place_r3661581,False,30.954857,49.382993,osm:r6555035
place_r6555036,شهرستان رامهرمز,Ramhormoz County,ir-ramhormoz-county,county,place_r3661581,False,31.216197,49.65504,osm:r6555036
place_r6555037,شهرستان رامیان,Ramian County,ir-ramian-county,county,place_r269903,False,36.965565,55.10334,osm:r6555037
place_r6555038,شهرستان راور,Ravar County,ir-ravar-county,county,place_r229593,False,31.260812,57.115247,osm:r6555038
place_r6555039,شهرستان رباط کریم,Robat Karim County,ir-robat-karim-county,county,place_r537701,False,35.489802,51.019316,osm:r6555039
place_r6555040,شهرستان رزن,Razan County,ir-razan-county,county,place_r241038,False,35.463159,48.837089,osm:r6555040
place_r6555041,شهرستان رستم,Rostam County,ir-rostam-county,county,place_r255446,False,30.429851,51.381956,osm:r6555041
place_r6555042,شهرستان رشت,Rasht County,ir-rasht-county,county,place_r241472,False,37.342011,49.820513,osm:r6555042
place_r6555043,شهرستان رشتخوار,Roshtkhar County,ir-roshtkhar-county,county,place_r537657,False,34.873114,59.491469,osm:r6555043
place_r6555044,شهرستان رضوانشهر,Rezvanshahr County,ir-rezvanshahr-county,county,place_r241472,False,37.589325,49.04513,osm:r6555044
place_r6555045,شهرستان رفسنجان,Rafsanjan County,ir-rafsanjan-county,county,place_r229593,False,30.572637,55.890177,osm:r6555045
place_r6555046,شهرستان روانسر,Ravansar County,ir-ravansar-county,county,place_r241037,False,34.755409,46.630988,osm:r6555046
place_r6555047,شهرستان رودان,Rudan County,ir-rudan-county,county,place_r3385992,False,27.533398,57.15864,osm:r6555047
place_r6555048,شهرستان رودبار,Rudbar County,ir-rudbar-county,county,place_r241472,False,36.83805,49.546826,osm:r6555048
place_r6555049,شهرستان رودبار جنوب,Rudbar-e Jonubi County,ir-rudbar-e-jonubi-county,county,place_r229593,False,27.967849,58.059072,osm:r6555049
place_r6555050,شهرستان رودسر,Rudsar County,ir-rudsar-county,county,place_r241472,False,36.957898,50.388608,osm:r6555050
place_r6555051,شهرستان رومشکان,Rumeshkan County,ir-rumeshkan-county,county,place_r229893,False,33.256022,47.435591,osm:r6555051
place_r6555052,شهرستان ریگان,Rigan County,ir-rigan-county,county,place_r229593,False,28.356085,59.120745,osm:r6555052
place_r6555053,شهرستان ری,Rey County,ir-rey-county,county,place_r537701,False,35.362328,51.213243,osm:r6555053
place_r6555054,شهرستان زابل,Zabol County,ir-zabol-county,county,place_r537693,False,31.053521,61.56848,osm:r6555054
place_r6555055,شهرستان زاهدان,Zahedan County,ir-zahedan-county,county,place_r537693,False,29.63118,60.266352,osm:r6555055
place_r6555056,شهرستان زاوه,Zaveh County,ir-zaveh-county,county,place_r537657,False,35.241571,59.71405,osm:r6555056
place_r6555057,شهرستان زرند,Zarand County,ir-zarand-county,county,place_r229593,False,30.908218,56.414953,osm:r6555057
place_r6555058,شهرستان زرندیه,Zarandieh County,ir-zarandieh-county,county,place_r229958,False,35.333149,50.296612,osm:r6555058
place_r6555059,شهرستان زرین دشت,Zarindasht County,ir-zarindasht-county,county,place_r255446,False,28.304709,54.471596,osm:r6555059
place_r6555060,شهرستان زنجان,Zanjan County,ir-zanjan-county,county,place_r241473,False,36.851115,48.246651,osm:r6555060
place_r6555061,شهرستان زهک,Zehak County,ir-zehak-county,county,place_r537693,False,30.81179,61.63294,osm:r6555061
place_r6555062,شهرستان زیرکوه,Zirkuh County,ir-zirkuh-county,county,place_r537658,False,33.539107,60.195886,osm:r6555062
place_r6555063,شهرستان ساری,Sari County,ir-sari-county,county,place_r269900,False,36.504356,53.105233,osm:r6555063
place_r6555064,شهرستان سامان,Saman County,ir-saman-county,county,place_r230033,False,32.551359,50.89601,osm:r6555064
place_r6555065,شهرستان ساوجبلاغ,Savojbolagh County,ir-savojbolagh-county,county,place_r1015996,False,35.98251,50.83654,osm:r6555065
place_r6555066,شهرستان ساوه,Saveh County,ir-saveh-county,county,place_r229958,False,35.076767,50.083698,osm:r6555066
place_r6555067,شهرستان سبزوار,Sabzevar County,ir-sabzevar-county,county,place_r537657,False,35.952759,57.174939,osm:r6555067
place_r6555068,شهرستان سراب,Sarab County,ir-sarab-county,county,place_r2232180,False,37.995587,47.457345,osm:r6555068
place_r6555069,شهرستان سراوان,Saravan County,ir-saravan-county,county,place_r537693,False,27.360108,62.303029,osm:r6555069
place_r6555070,شهرستان سرایان,Sarayan County,ir-sarayan-county,county,place_r537658,False,33.552368,58.372934,osm:r6555070
place_r6555071,شهرستان سرباز,Sarbaz County,ir-sarbaz-county,county,place_r537693,False,26.653575,61.244679,osm:r6555071
place_r6555072,شهرستان سربیشه,Sarbisheh County,ir-sarbisheh-county,county,place_r537658,False,32.48085,60.053079,osm:r6555072
place_r6555073,شهرستان سرخس,Sarakhs County,ir-sarakhs-county,county,place_r537657,False,36.277469,60.781903,osm:r6555073
place_r6555074,شهرستان سرخه,Sorkheh County,ir-sorkheh-county,county,place_r241474,False,34.989543,53.162461,osm:r6555074
place_r6555075,شهرستان سردشت,Sardasht County,ir-sardasht-county,county,place_r241593,False,36.158458,45.492955,osm:r6555075
place_r6555076,شهرستان سرعین,Sareyn County,ir-sareyn-county,county,place_r269635,False,38.181401,47.983376,osm:r6555076
place_r6555077,شهرستان سروآباد,Sarvabad County,ir-sarvabad-county,county,place_r241546,False,35.226988,46.363542,osm:r6555077
place_r6555078,شهرستان سروستان,Sarvestan County,ir-sarvestan-county,county,place_r255446,False,29.231773,53.110201,osm:r6555078
place_r6555079,شهرستان سرپل ذهاب,Sarpol-e-Zahab County,ir-sarpol-e-zahab-county,county,place_r241037,False,34.530489,45.834426,osm:r6555079
place_r6555081,شهرستان سلسله,Selseleh County,ir-selseleh-county,county,place_r229893,False,33.833677,48.107561,osm:r6555081
place_r6555082,شهرستان سلطانیه,Soltanieh County,ir-soltanieh-county,county,place_r241473,False,36.480548,48.804017,osm:r6555082
place_r6555083,شهرستان سلماس,Salmas County,ir-salmas-county,county,place_r241593,False,38.109891,44.697087,osm:r6555083
place_r6555084,شهرستان سمنان,Semnan County,ir-semnan-county,county,place_r241474,False,35.105798,53.83056,osm:r6555084
place_r6555085,شهرستان سمیرم,Semirom County,ir-semirom-county,county,place_r241475,False,31.281606,51.646361,osm:r6555085
place_r6555086,شهرستان سنقر,Sonqor County,ir-sonqor-county,county,place_r241037,False,34.854393,47.443621,osm:r6555086
place_r6555087,شهرستان سنندج,Sanandaj County,ir-sanandaj-county,county,place_r241546,False,35.365992,46.816949,osm:r6555087
place_r6555088,شهرستان سوادکوه شمالی,North Savadkuh County,ir-north-savadkuh-county,county,place_r269900,False,36.260329,52.862131,osm:r6555088
place_r6555089,شهرستان سوادکوه,Savadkuh County,ir-savadkuh-county,county,place_r269900,False,36.08118,52.947168,osm:r6555089
place_r6555090,شهرستان سیاهکل,Siahkal County,ir-siahkal-county,county,place_r241472,False,36.932232,49.870309,osm:r6555090
place_r6555091,شهرستان سیب و سوران,Sib and Suran County,ir-sib-and-suran-county,county,place_r537693,False,27.255087,62.054991,osm:r6555091
place_r6555092,شهرستان سیرجان,Sirjan County,ir-sirjan-county,county,place_r229593,False,29.31968,55.647723,osm:r6555092
place_r6555093,شهرستان سیروان,Sirvan County,ir-sirvan-county,county,place_r229766,False,33.59064,46.711663,osm:r6555093
place_r6555094,شهرستان سیریک,Sirik County,ir-sirik-county,county,place_r3385992,False,26.525001,57.091865,osm:r6555094
place_r6555095,شهرستان سیمرغ,Simorgh County,ir-simorgh-county,county,place_r269900,False,36.576241,52.807637,osm:r6555095
place_r6555096,شهرستان سپیدان,Sepidan County,ir-sepidan-county,county,place_r255446,False,30.256934,51.997381,osm:r6555096
place_r6555097,شهرستان شادگان,Shadegan County,ir-shadegan-county,county,place_r3661581,False,30.628141,48.632262,osm:r6555097
place_r6555098,شهرستان شازند,Shazand County,ir-shazand-county,county,place_r229958,False,33.908539,49.319501,osm:r6555098
place_r6555099,شهرستان شاهرود,Shahrud County,ir-shahrud-county,county,place_r241474,False,35.579632,55.843318,osm:r6555099
place_r6555100,شهرستان شاهین شهر و میمه,Shahin Shahr and Meymeh County,ir-shahin-shahr-and-meymeh-county,county,place_r241475,False,33.242385,51.277267,osm:r6555100
place_r6555101,شهرستان شاهین دژ,Shahin Dezh County,ir-shahin-dezh-county,county,place_r241593,False,36.662898,46.711546,osm:r6555101
place_r6555102,شهرستان شبستر,Shabestar County,ir-shabestar-county,county,place_r2232180,False,38.238517,45.688442,osm:r6555102
place_r6555103,شهرستان شفت,Shaft County,ir-shaft-county,county,place_r241472,False,37.128334,49.424395,osm:r6555103
place_r6555104,شهرستان شمیرانات,Shemiranat County,ir-shemiranat-county,county,place_r537701,False,35.928929,51.611249,osm:r6555104
place_r6555105,شهرستان شهربابک,Shahr-e-Babak County,ir-shahr-e-babak-county,county,place_r229593,False,30.230135,55.131568,osm:r6555105
place_r6555106,شهرستان شهرضا,Shahreza County,ir-shahreza-county,county,place_r241475,False,31.898678,51.879262,osm:r6555106
place_r6555107,شهرستان شهرکرد,Sharekurd County,ir-sharekurd-county,county,place_r230033,False,32.305054,50.838543,osm:r6555107
place_r6555108,شهرستان شهریار,Shahriar County,ir-shahriar-county,county,place_r537701,False,35.607726,51.06981,osm:r6555108
place_r6555110,شهرستان شوش,Shush County,ir-shush-county,county,place_r3661581,False,32.210825,48.139813,osm:r6555110
place_r6555111,شهرستان شوشتر,Shushtar County,ir-shushtar-county,county,place_r3661581,False,31.86974,48.91804,osm:r6555111
place_r6555112,شهرستان شوط,Showt County,ir-showt-county,county,place_r241593,False,39.141862,44.846404,osm:r6555112
place_r6555113,شهرستان شیراز,Shiraz County,ir-shiraz-county,county,place_r255446,False,29.574035,52.480825,osm:r6555113
place_r6555115,شهرستان صحنه,Sahneh County,ir-sahneh-county,county,place_r241037,False,34.563971,47.576303,osm:r6555115
place_r6555116,شهرستان صومعه سرا,Sowme'eh Sara County,ir-sowme-eh-sara-county,county,place_r241472,False,37.369853,49.345521,osm:r6555116
place_r6555117,شهرستان طارم,Tarom County,ir-tarom-county,county,place_r241473,False,36.931669,48.887805,osm:r6555117
place_r6555118,شهرستان طالقان,Taleghan County,ir-taleghan-county,county,place_r1015996,False,36.221859,50.789683,osm:r6555118
