id,place_id/id,name,kind,source
alias_r10055103_415,place_r10055103,۱۲۲,colloquial,osm
alias_r10055109_416,place_r10055109,۱۲۰,colloquial,osm
alias_r13968109_417,place_r13968109,طیس کوپان,colloquial,osm
alias_r10054088_418,place_r10054088,۰۴۱,colloquial,osm
alias_r10053673_419,place_r10053673,۰۳۴,colloquial,osm
alias_r8682022_420,place_r8682022,شهرک اسمان,colloquial,osm
alias_r11789906_421,place_r11789906,شهرک علی ابن ابی طالب(ع) (فوتبال); فتح شیاکوه,colloquial,osm
alias_r17526361_422,place_r17526361,الوسجرد,colloquial,osm
alias_r17526361_423,place_r17526361,الوسگرد,colloquial,osm
alias_r11789893_424,place_r11789893,خیابان مشهد; خیابان جلال آل احمد (رنگرزها),colloquial,osm
alias_r11789884_425,place_r11789884,شهرک امیرکبیر; جانبازان; میدان مقاومت,colloquial,osm
alias_r10054596_426,place_r10054596,۰۷۸,colloquial,osm
alias_r9068586_427,place_r9068586,پایانه مسافربری امام رضا,colloquial,osm
alias_r11789915_428,place_r11789915,خیابان شهید شیرودی;کوچه کندی;خیابان جهان پناه,colloquial,osm
alias_r8855370_429,place_r8855370,Dorud Garan; درودگران,colloquial,osm
alias_r11789882_430,place_r11789882,خانه سازی قنات; خیابان انوری,colloquial,osm
alias_r10054817_431,place_r10054817,۰۰۳,colloquial,osm
alias_r11789897_432,place_r11789897,داوران; ۱۲ متری سعادت,colloquial,osm
alias_r10055138_433,place_r10055138,۱۴۸,colloquial,osm
alias_r11789910_434,place_r11789910,کوی رضوی (گردو),colloquial,osm
alias_r11789914_435,place_r11789914,فاز ۱;مسکن (کوی علوی),colloquial,osm
alias_r11789892_436,place_r11789892,خیابان ابوذر; بیمارستان قدس,colloquial,osm
alias_r11789881_437,place_r11789881,میدان البرز; پارک شهر; خیابان آیت الله غفاری,colloquial,osm
alias_r8678527_438,place_r8678527,سلطان منش,spelling,osm
alias_r10053717_439,place_r10053717,۰۰۷,colloquial,osm
alias_r10054727_440,place_r10054727,۰۴۹,colloquial,osm
alias_r10054791_441,place_r10054791,۰۴۵,colloquial,osm
alias_w1214477975_442,place_w1214477975,گاومیش آباد,colloquial,osm
alias_r10055361_444,place_r10055361,۰۶۲,colloquial,osm
alias_r11789908_445,place_r11789908,پارک امیر کبیر;سبحانی,colloquial,osm
alias_r10054826_446,place_r10054826,۰۰۵,colloquial,osm
alias_r10055185_447,place_r10055185,۰۹۲,colloquial,osm
alias_r11789928_448,place_r11789928,امین; الهیه,colloquial,osm
alias_r10055351_449,place_r10055351,۰۳۸,colloquial,osm
alias_r10054635_450,place_r10054635,۰۹۳,colloquial,osm
alias_r10055107_451,place_r10055107,۱۲۱,colloquial,osm
alias_r10054057_452,place_r10054057,۰۱۰,colloquial,osm
alias_r10054797_453,place_r10054797,۰۰۱,colloquial,osm
alias_r11789909_454,place_r11789909,خیابان شهید بهشتی;خیابان میثم;میدان شریعتی,colloquial,osm
alias_r10054086_455,place_r10054086,۰۴۲,colloquial,osm
alias_r10053402_456,place_r10053402,۰۵۴,colloquial,osm
alias_r11789883_457,place_r11789883,خانه سازی قنات; بلوار جهرم,colloquial,osm
alias_r10054981_458,place_r10054981,۱۱۶,colloquial,osm
alias_r10053700_459,place_r10053700,۰۵۸,colloquial,osm
alias_r10054155_460,place_r10054155,۰۸۳,colloquial,osm
alias_r10741846_461,place_r10741846,047,colloquial,osm
alias_r8682974_462,place_r8682974,lashkar abad,spelling,osm
alias_r10054812_463,place_r10054812,۰۰۲,colloquial,osm
alias_r17099144_464,place_r17099144,قیجیلی,colloquial,osm
alias_r10054437_465,place_r10054437,۰۱۵,colloquial,osm
alias_r10055121_466,place_r10055121,۱۳۴,colloquial,osm
alias_r10054508_467,place_r10054508,۰۸۹,colloquial,osm
alias_r11789887_468,place_r11789887,شهرک آزادگان; قائم,colloquial,osm
alias_r11789917_469,place_r11789917,میدان شهدا;خیابان جنت;نیسانیان,colloquial,osm
alias_r10054604_470,place_r10054604,۰۷۹,colloquial,osm
alias_r10054792_471,place_r10054792,۰۴۶,colloquial,osm
alias_r10054858_472,place_r10054858,۱۱۳,colloquial,osm
alias_r10055395_473,place_r10055395,۱۰۳,colloquial,osm
alias_w677423741_474,place_w677423741,شهرک طالقانی,colloquial,osm
alias_r11789905_475,place_r11789905,دانشگاه اراک; شهرک سجادیه (باغ خلج),colloquial,osm
alias_r10054050_476,place_r10054050,۰۱۲,colloquial,osm
alias_r10055097_477,place_r10055097,۱۲۳,colloquial,osm
alias_r10054992_478,place_r10054992,۱۲۷,colloquial,osm
alias_r10054443_479,place_r10054443,۰۳۰,colloquial,osm
alias_r10054994_480,place_r10054994,۱۳۵,colloquial,osm
alias_r14155296_481,place_r14155296,مادرسلیمان,colloquial,osm
alias_r11789920_482,place_r11789920,بهاران; حافظیه,colloquial,osm
alias_r10054542_483,place_r10054542,۰۷۵,colloquial,osm
alias_r10054061_484,place_r10054061,۰۲۵,colloquial,osm
alias_r10054051_485,place_r10054051,۰۱۱,colloquial,osm
alias_r8782517_486,place_r8782517,پدوا,colloquial,osm
alias_r10055136_487,place_r10055136,۱۴۳,colloquial,osm
alias_r10054495_488,place_r10054495,۰۵۰,colloquial,osm
alias_r10053377_489,place_r10053377,۰۵۷,colloquial,osm
alias_r11789885_490,place_r11789885,شهرک جوادیه; الغدیر,colloquial,osm
alias_r10054995_491,place_r10054995,۱۲۸,colloquial,osm
alias_r11789916_492,place_r11789916,میدان ولیعصر;خیابان دکتر حسابی;خیابان شهید رجایی,colloquial,osm
alias_r11789924_493,place_r11789924,فاز ۲,colloquial,osm
alias_r11789913_494,place_r11789913,علم الهدی;میدان راه آهن;شهرک ولیعصر (چشمه موشک),colloquial,osm
alias_r10054694_495,place_r10054694,۰۲۸,colloquial,osm
alias_r10054058_496,place_r10054058,۰۲۶,colloquial,osm
alias_r10054049_497,place_r10054049,۰۱۳,colloquial,osm
alias_r10054790_498,place_r10054790,۰۴۴,colloquial,osm
alias_r10054070_500,place_r10054070,۰۴۳,colloquial,osm
alias_r10054154_501,place_r10054154,۰۶۰,colloquial,osm
alias_r10055274_502,place_r10055274,۱۴۶,colloquial,osm
alias_r10054174_503,place_r10054174,۱۰۲,colloquial,osm
alias_r10053588_504,place_r10053588,۰۱۶,colloquial,osm
alias_r10054541_505,place_r10054541,۰۷۴,colloquial,osm
alias_r11789912_506,place_r11789912,شهرک ولیعصر;میدان راه آهن;شریعتی;انتهای خیابان جنت,colloquial,osm
alias_r8682591_507,place_r8682591,شهرک پیله سهران,old,osm
alias_r10055356_508,place_r10055356,۰۴۰,colloquial,osm
alias_r8321840_509,place_r8321840,درب دوم,colloquial,osm
alias_r10055387_510,place_r10055387,۱۰۴,colloquial,osm
alias_r8321864_511,place_r8321864,کالاد,colloquial,osm
alias_r10054496_512,place_r10054496,۰۷۱,colloquial,osm
alias_r10054076_513,place_r10054076,۰۶۵,colloquial,osm
alias_r10054825_514,place_r10054825,۰۰۴,colloquial,osm
alias_r10055132_515,place_r10055132,۱۴۴,colloquial,osm
alias_r11789895_516,place_r11789895,پردیس ۱ و ۲; پارک آزادی,colloquial,osm
alias_r10054486_517,place_r10054486,۰۲۹,colloquial,osm
alias_r10055280_518,place_r10055280,۱۴۷,colloquial,osm
alias_r10055357_519,place_r10055357,۰۶۱,colloquial,osm
alias_r10055200_520,place_r10055200,۰۸۸,colloquial,osm
alias_r10055192_521,place_r10055192,۱۰۹,colloquial,osm
alias_r10054497_522,place_r10054497,۰۷۲,colloquial,osm
alias_r10055334_523,place_r10055334,۰۳۹,colloquial,osm
alias_r10054047_524,place_r10054047,۰۱۴,colloquial,osm
alias_r11789903_525,place_r11789903,رودکی; شهرک ابوالفضل; میدان انقلاب,colloquial,osm
alias_r10054150_526,place_r10054150,۰۲۳,colloquial,osm
alias_r10053376_527,place_r10053376,۰۵۶,colloquial,osm
alias_r10054182_528,place_r10054182,۰۸۱,colloquial,osm
alias_r10055135_529,place_r10055135,۱۴۲,colloquial,osm
alias_r17448470_530,place_r17448470,مسکن مهر لپوئی,colloquial,osm
alias_r11789899_531,place_r11789899,سنجان; شهرک نبئی,colloquial,osm
alias_r10053647_532,place_r10053647,۰۱۷,colloquial,osm
alias_r10055372_533,place_r10055372,۱۰۵,colloquial,osm
alias_r10055290_534,place_r10055290,۱۵۱,colloquial,osm
alias_r10054742_535,place_r10054742,۰۴۸,colloquial,osm
alias_r8694821_536,place_r8694821,آسیاب برجی,old,osm
alias_r10054055_537,place_r10054055,۰۰۹,colloquial,osm
alias_r10053394_538,place_r10053394,۰۹۶,colloquial,osm
alias_r10055112_539,place_r10055112,۱۱۹,colloquial,osm
alias_r10054074_540,place_r10054074,۰۶۶,colloquial,osm
alias_r10055365_541,place_r10055365,۰۶۳,colloquial,osm
alias_r10054758_542,place_r10054758,۰۶۸,colloquial,osm
alias_r10053769_543,place_r10053769,۰۰۶,colloquial,osm
alias_r8719553_544,place_r8719553,شهرک ولیعصر,colloquial,osm
alias_r10054750_545,place_r10054750,۰۷۰,colloquial,osm
alias_r10053705_546,place_r10053705,۰۱۹,colloquial,osm
alias_r10055189_547,place_r10055189,۰۹۰,colloquial,osm
alias_r10054631_548,place_r10054631,۰۹۴,colloquial,osm
alias_r8321689_549,place_r8321689,آریاشهر,colloquial,osm
alias_r10053671_550,place_r10053671,۰۱۸,colloquial,osm
alias_r10054142_551,place_r10054142,۰۳۵,colloquial,osm
alias_r10055396_552,place_r10055396,۰۸۴,colloquial,osm
alias_r10055194_553,place_r10055194,۱۲۴,colloquial,osm
alias_r10054531_554,place_r10054531,۰۵۲,colloquial,osm
alias_r15681793_555,place_r15681793,منطقه بافت کهن شهرداری ساری,spelling,osm
alias_r10054996_556,place_r10054996,۱۲۹,colloquial,osm
alias_r10053441_557,place_r10053441,۰۳۲,colloquial,osm
alias_r10054233_558,place_r10054233,۰۵۹,colloquial,osm
alias_r11789896_559,place_r11789896,میدان فراهان; 20 متری میقان,colloquial,osm
alias_r10055287_560,place_r10055287,۱۵۰,colloquial,osm
alias_r8321854_561,place_r8321854,اراج,colloquial,osm
alias_r10054624_562,place_r10054624,۰۹۵,colloquial,osm
alias_r10054977_563,place_r10054977,۱۱۸,colloquial,osm
alias_r10054474_564,place_r10054474,۰۵۳,colloquial,osm
alias_r13968225_565,place_r13968225,طیس کوپان,colloquial,osm
alias_r10054991_566,place_r10054991,۱۱۵,colloquial,osm
alias_r8321882_567,place_r8321882,خاک سفید,old,osm
alias_r11094060_568,place_r11094060,کوشکک,colloquial,osm
alias_r16736055_570,place_r16736055,نورآباد,colloquial,osm
alias_r10054755_571,place_r10054755,۰۶۹,colloquial,osm
alias_r11789898_572,place_r11789898,بهشت زهرا; جهانگیری,colloquial,osm
alias_r10054703_573,place_r10054703,۰۲۷,colloquial,osm
alias_r11789911_574,place_r11789911,۹۰ هکتاری;کوی رضوی (گردو),colloquial,osm
alias_r17394220_575,place_r17394220,اجبارکلا,colloquial,osm
alias_r10055113_576,place_r10055113,۱۳۱,colloquial,osm
alias_r16811740_577,place_r16811740,یاسریه,colloquial,osm
alias_r10055179_578,place_r10055179,۱۱۱,colloquial,osm
alias_r11789907_579,place_r11789907,شهرک علی ابن ابی طالب(ع) (فوتبال),colloquial,osm
alias_r14121731_582,place_r14121731,سفیدشهر,colloquial,osm
alias_r8694676_583,place_r8694676,زورآباد,old,osm
alias_r10054868_584,place_r10054868,۰۹۷,colloquial,osm
alias_r8321842_585,place_r8321842,حسن آباد,colloquial,osm
alias_r10054090_587,place_r10054090,۰۶۴,colloquial,osm
alias_r9845595_588,place_r9845595,ده تازیان,old,osm
alias_r9845595_589,place_r9845595,قریه العرب,colloquial,osm
alias_r8688668_590,place_r8688668,گوهردشت,old,osm
alias_r10055116_591,place_r10055116,۱۳۲,colloquial,osm
alias_r10055130_592,place_r10055130,۱۴۰,colloquial,osm
alias_r10055188_593,place_r10055188,۰۹۱,colloquial,osm
alias_r10054144_594,place_r10054144,۰۳۶,colloquial,osm
alias_r10054767_596,place_r10054767,۰۶۷,colloquial,osm
alias_r13322911_597,place_r13322911,کونانی,colloquial,osm
alias_r10054565_598,place_r10054565,۰۷۶,colloquial,osm
alias_r8321683_599,place_r8321683,شهید فاطمی,colloquial,osm
alias_r10055195_603,place_r10055195,۱۰۸,colloquial,osm
alias_r11714375_604,place_r11714375,شهرک ثارالله,colloquial,osm
alias_r10054993_605,place_r10054993,۱۲۶,colloquial,osm
alias_r10054179_606,place_r10054179,۱۰۰,colloquial,osm
alias_r10054760_608,place_r10054760,۰۸۶,colloquial,osm
alias_r8672684_610,place_r8672684,فارسی,spelling,osm
alias_r14125251_611,place_r14125251,دستجرد,colloquial,osm
alias_r14354387_612,place_r14354387,گل کوش,colloquial,osm
alias_r10055129_613,place_r10055129,۱۳۳,colloquial,osm
alias_r10054894_615,place_r10054894,۱۱۷,colloquial,osm
alias_r12977806_616,place_r12977806,شاهد شهر,colloquial,osm
alias_r8321835_618,place_r8321835,داوودیه,colloquial,osm
alias_r14126444_619,place_r14126444,کیوی,colloquial,osm
alias_r10054651_620,place_r10054651,۱۱۲,colloquial,osm
alias_r10054099_622,place_r10054099,۱۰۶,colloquial,osm
alias_r15531703_623,place_r15531703,بکشان,colloquial,osm
alias_r10055181_624,place_r10055181,۱۱۰,colloquial,osm
alias_r10055267_626,place_r10055267,۱۴۱,colloquial,osm
alias_r10054877_627,place_r10054877,۰۹۹,colloquial,osm
alias_r11789921_628,place_r11789921,مصطفی خمینی; بلوار قدس,colloquial,osm
alias_r8321709_629,place_r8321709,گیشا,colloquial,osm
alias_r10055204_631,place_r10055204,۰۸۷,colloquial,osm
alias_r10054860_634,place_r10054860,۱۱۴,colloquial,osm
alias_r12980723_636,place_r12980723,صالح آباد,old,osm
alias_r8321843_637,place_r8321843,امانیه,colloquial,osm
alias_r10055272_638,place_r10055272,۱۴۵,colloquial,osm
alias_r14354386_639,place_r14354386,زنگرآپ,old,osm
alias_r14354386_640,place_r14354386,حک آباد,colloquial,osm
alias_r10055291_642,place_r10055291,۱۵۲,colloquial,osm
alias_r10053383_643,place_r10053383,۰۸۰,colloquial,osm
alias_r12967520_645,place_r12967520,شهرک زعفرانیه,spelling,osm
alias_r8321850_646,place_r8321850,مبارک آباد,colloquial,osm
alias_r11789900_647,place_r11789900,شهدای صفری; کارخانه آرد; میدان سردشت; شهرک اندیشه,colloquial,osm
alias_r8321883_649,place_r8321883,کوهسار,colloquial,osm
alias_r10055178_650,place_r10055178,۱۲۵,colloquial,osm
alias_r10055226_651,place_r10055226,۱۳۰,colloquial,osm
alias_r8689209_652,place_r8689209,رسالت,colloquial,osm
alias_r10055286_654,place_r10055286,۱۴۹,colloquial,osm
alias_r19980164_658,place_r19980164,Gyzyletrek,old,osm
alias_r19980164_659,place_r19980164,اترک,spelling,osm
alias_r14130278_660,place_r14130278,دهستان ایوانکی,colloquial,osm
alias_r14122461_661,place_r14122461,گز,colloquial,osm
alias_r10055236_664,place_r10055236,۱۳۷,colloquial,osm
alias_r14039646_665,place_r14039646,باقر شهر,colloquial,osm
alias_w624712010_666,place_w624712010,شهرک صنعتی محمود آباد,colloquial,osm
alias_r12268677_671,place_r12268677,فلاحیه,colloquial,osm
alias_r8770252_678,place_r8770252,نریمان,old,osm
alias_r11092786_679,place_r11092786,صغاد,spelling,osm
alias_r8672631_680,place_r8672631,قم,spelling,osm
alias_r16699193_682,place_r16699193,شهر گاوبندی,colloquial,osm
alias_r12977789_685,place_r12977789,شهر جدید اندیشه,colloquial,osm
alias_r12946620_687,place_r12946620,منطقه 8,spelling,osm
alias_r12967093_691,place_r12967093,کمال آباد,old,osm
alias_r12967093_692,place_r12967093,کمال شهر,colloquial,osm
alias_r13103318_693,place_r13103318,شستون,old,osm
alias_r9593889_695,place_r9593889,دهبارز,colloquial,osm
alias_r14121460_698,place_r14121460,آران,colloquial,osm
alias_r14126410_699,place_r14126410,شهر چهاردانگه,spelling,osm
alias_r14126410_700,place_r14126410,چهار دانگه,colloquial,osm
alias_r9080403_702,place_r9080403,گپ سبزو,old,osm
alias_r6827344_703,place_r6827344,ساوجبلاغ,old,osm
alias_r6827344_704,place_r6827344,سابلاغ;سابلاخ,colloquial,osm
alias_r11138900_706,place_r11138900,شهر جهرم,spelling,osm
alias_r9531835_709,place_r9531835,ووریِرد - وِروگِرد,old,osm
alias_r9531835_710,place_r9531835,وروگرد,colloquial,osm
